step,time,ctrl_drone_1_body_thrust,ctrl_drone_1_x_moment,ctrl_drone_1_y_moment,ctrl_drone_1_z_moment,act_drone_1_body_thrust,act_drone_1_x_moment,act_drone_1_y_moment,act_drone_1_z_moment,actuator_force_drone_1_body_thrust,actuator_force_drone_1_x_moment,actuator_force_drone_1_y_moment,actuator_force_drone_1_z_moment,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
31,0.09300000000000004,5.0,0.03181795635527678,0.04002192685967058,0.011866076917490136,4.804180524505065,0.01926453026402393,0.04389173678843909,0.01109682136040949,4.804180524505065,0.01926453026402393,0.04389173678843909,0.01109682136040949,0.0,0.0,5.0,0.03181795635527678,0.04002192685967058,0.011866076917490136,0.0,0.0,4.804180524505065,0.01926453026402393,0.04389173678843909,0.01109682136040949,0.0,0.0,-0.19581947549493517,-0.012553426091252852,0.0038698099287685153,-0.0007692555570806454,4.2667115336978375e-05,-2.666763773038054e-06,2.0074710035395342,0.9997071924560176,0.003577595499247809,0.023798789896833133,0.002519476453046877,0.003028334979320928,-0.00026828374425342643,0.223799062213954,0.3043881207561866,1.3989742910410987,0.158968549538378
32,0.09600000000000004,5.0,0.03278365390820395,0.03939193988847337,0.011806770219439789,4.826323705276307,0.020241191353016014,0.0437193453150285,0.011198385670881153,4.826323705276307,0.020241191353016014,0.0437193453150285,0.011198385670881153,0.0,0.0,5.0,0.03278365390820395,0.03939193988847337,0.011806770219439789,0.0,0.0,4.826323705276307,0.020241191353016014,0.0437193453150285,0.011198385670881153,0.0,0.0,-0.17367629472369295,-0.012542462555187938,0.004327405426555131,-0.000608384548558636,5.331402680110151e-05,-3.675631493503156e-06,2.008177241571041,0.999649838725998,0.004078669522168767,0.02599818718565525,0.002767427158037633,0.0035489704880410466,-0.00033628924015503397,0.23541267716890846,0.33384888410503083,1.4664965003223716,0.16805281505397007
33,0.09900000000000005,5.0,0.03374364391564076,0.03874501814248077,0.011736725100957595,4.845962944836245,0.021219003127877473,0.04350316688063306,0.011286665815604452,4.845962944836245,0.021219003127877473,0.04350316688063306,0.011286665815604452,0.0,0.0,5.0,0.03374364391564076,0.03874501814248077,0.011736725100957595,0.0,0.0,4.845962944836245,0.021219003127877473,0.04350316688063306,0.011286665815604452,0.0,0.0,-0.1540370551637551,-0.012524640787763289,0.004758148738152293,-0.0004500592853531431,6.568515657518202e-05,-4.921970170841196e-06,2.008918474337596,0.9995842329537199,0.004626129468363371,0.028298224701623086,0.003028305665237051,0.004123709924693504,-0.00041544622577934653,0.24707758885162023,0.3647461103535136,1.5336592771547328,0.17721389396249335
34,0.10200000000000005,5.0,0.034697759245922964,0.03808143973630474,0.01165600526904534,4.863381387763537,0.02219726674994644,0.04324612048485646,0.011361931945121341,4.863381387763537,0.02219726674994644,0.04324612048485646,0.011361931945121341,0.0,0.0,5.0,0.034697759245922964,0.03808143973630474,0.01165600526904534,0.0,0.0,4.863381387763537,0.02219726674994644,0.04324612048485646,0.011361931945121341,0.0,0.0,-0.13661861223646277,-0.012500492495976526,0.0051646807485517185,-0.00029407332392399933,7.995038526216166e-05,-6.44253295830018e-06,2.0096948364301745,0.9995096015753404,0.005222124840596145,0.030698240392312445,0.00330209140842499,0.00475507622899321,-0.0005068542624863283,0.2587873641929223,0.3970758514001148,1.6003959798945053,0.18644069011033398
35,0.10500000000000005,5.0,0.035645833790151724,0.037401489945331594,0.011564684139503971,4.878830160771544,0.02317534307623637,0.04295082312659827,0.011424426418509475,4.878830160771544,0.02317534307623637,0.04295082312659827,0.011424426418509475,0.0,0.0,5.0,0.035645833790151724,0.037401489945331594,0.011564684139503971,0.0,0.0,4.878830160771544,0.02317534307623637,0.04295082312659827,0.011424426418509475,0.0,0.0,-0.1211698392284557,-0.012470490713915355,0.005549333181266679,-0.00014025772099449628,9.628706849741286e-05,-8.277512577957723e-06,2.010506445083179,0.9994251376605834,0.005868796621897235,0.03319747600455116,0.0035887358863960243,0.005445561078417067,-0.0006116598732191812,0.2705362176681245,0.4308331242413937,1.6666448149978064,0.19572234094846222
36,0.10800000000000005,5.0,0.036587702491112706,0.03670546108308067,0.011462844770160914,4.892531993274551,0.024152646011452755,0.04261962481583334,0.011474368064057858,4.892531993274551,0.024152646011452755,0.04261962481583334,0.011474368064057858,0.0,0.0,5.0,0.036587702491112706,0.03670546108308067,0.011462844770160914,0.0,0.0,4.892531993274551,0.024152646011452755,0.04261962481583334,0.011474368064057858,0.0,0.0,-0.10746800672544943,-0.01243505647965995,0.005914163732752671,1.152329389694437e-05,0.00011487993969689097,-1.0470680313571326e-05,2.011353401880051,0.9993300015306088,0.0065682756432093705,0.03579508330810812,0.003888162403271068,0.006197623733159374,-0.0007310559118712008,0.2823189322906743,0.4660120188777336,1.7323483474212635,0.20504819425557083
37,0.11100000000000006,5.0,0.03752320137201213,0.03599365237553742,0.011350579785327828,4.904684428541942,0.025128636615108144,0.04225463961383286,0.011511955954622722,4.904684428541942,0.025128636615108144,0.04225463961383286,0.011511955954622722,0.0,0.0,5.0,0.03752320137201213,0.03599365237553742,0.011350579785327828,0.0,0.0,4.904684428541942,0.025128636615108144,0.04225463961383286,0.011511955954622722,0.0,0.0,-0.09531557145805802,-0.012394564756903984,0.0062609872382954415,0.0001613761692948936,0.00013592100967479355,-1.3069523108726088e-05,2.012235794248248,0.9992233213990951,0.007322681072424249,0.03849012966251954,0.004200265781485648,0.007013689992634192,-0.0008662809317182542,0.29413078939900983,0.5026057950335282,1.7974530668967978,0.21440778841912664
38,0.11400000000000006,5.0,0.03845216756502464,0.035266369832514896,0.011227991291557524,4.915462671736473,0.026102817878330874,0.041857773150564284,0.011537372751529726,4.915462671736473,0.026102817878330874,0.041857773150564284,0.011537372751529726,0.0,0.0,5.0,0.03845216756502464,0.035266369832514896,0.011227991291557524,0.0,0.0,4.915462671736473,0.026102817878330874,0.041857773150564284,0.011537372751529726,0.0,0.0,-0.08453732826352667,-0.012349349686693767,0.006591403318049388,0.0003093814599722019,0.00015960946334756784,-1.61253787627894e-05,2.0131536967669863,0.9991041940320355,0.008134119009385845,0.04128160300248199,0.004524912052589121,0.007896151224258102,-0.0010186185513544376,0.3059675062460349,0.5406069689156185,1.8619090037087465,0.22379083586831253
39,0.11700000000000006,5.0,0.039374439339648196,0.034523926116098606,0.011095190784776639,4.925022115897611,0.027074730094619824,0.04143074701726941,0.011550787664801537,4.925022115897611,0.027074730094619824,0.04143074701726941,0.011550787664801537,0.0,0.0,5.0,0.039374439339648196,0.034523926116098606,0.011095190784776639,0.0,0.0,4.925022115897611,0.027074730094619824,0.04143074701726941,0.011550787664801537,0.0,0.0,-0.07497788410238915,-0.012299709245028372,0.006906820901170806,0.0004555968800248975,0.0001861515536455939,-1.9693569211393558e-05,2.0141071723085244,0.9989716854222462,0.00900468117311847,0.04416841630875611,0.004861938130406332,0.008847363432675354,-0.0011893968162013852,0.3178251805127513,0.58000739109396,1.9256693883232772,0.23318720929791178
40,0.12000000000000006,5.0,0.040289856130860884,0.03376664040623176,0.010952299048878556,4.93350058228778,0.02804394675736253,0.04097512038722038,0.01155235907209206,4.93350058228778,0.02804394675736253,0.04097512038722038,0.01155235907209206,0.0,0.0,5.0,0.040289856130860884,0.03376664040623176,0.010952299048878556,0.0,0.0,4.93350058228778,0.02804394675736253,0.04097512038722038,0.01155235907209206,0.0,0.0,-0.06649941771221979,-0.012245909373498353,0.0072084799809886205,0.0006000600232135035,0.0002157604926774283,-2.383353187172271e-05,2.0150962730314257,0.9988248314750061,0.009936443669028598,0.047149411623993435,0.005211151470600987,0.009869646343944794,-0.001379987553443051,0.3297002409670285,0.6207983164643891,1.9886903498601844,0.24258693036216716
41,0.12300000000000007,5.0,0.04119825856707486,0.0329948382634983,0.010799446045868782,4.941020307401241,0.02901007092453028,0.040492309177741735,0.011542236833922118,4.941020307401241,0.02901007092453028,0.040492309177741735,0.011542236833922118,0.0,0.0,5.0,0.04119825856707486,0.0329948382634983,0.010799446045868782,0.0,0.0,4.941020307401241,0.02901007092453028,0.040492309177741735,0.011542236833922118,0.0,0.0,-0.05897969259875868,-0.01218818764254458,0.007497470914243437,0.0007427907880533362,0.0002486563401312289,-2.8608949026123262e-05,2.016121041242156,0.998662638701606,0.010931465825152196,0.050223363666212495,0.00557232972023056,0.010965282484600202,-0.0015918057181335172,0.3415894035766935,0.6629704671432486,2.0509306489649792,0.251980160553113
42,0.12600000000000006,5.0,0.042099488497882524,0.03220885148916289,0.010636770797662723,4.9476897052828654,0.0299727319977014,0.039983603031189086,0.011520564338566998,4.9476897052828654,0.0299727319977014,0.039983603031189086,0.011520564338566998,0.0,0.0,5.0,0.042099488497882524,0.03220885148916289,0.010636770797662723,0.0,0.0,4.9476897052828654,0.0299727319977014,0.039983603031189086,0.011520564338566998,0.0,0.0,-0.05231029471713455,-0.012126756500181125,0.007774751542026198,0.0008837935409042753,0.00028506588885131024,-3.4087875210740064e-05,2.017181510139549,0.9984840849178861,0.0119917890876924,0.05338898308671496,0.005945220360488716,0.012136516240027116,-0.0018263087282056,0.35348963246435533,0.7065140890459877,2.112351441142863,0.2613571940093383
43,0.12900000000000006,5.0,0.04299338902159007,0.03140901798252814,0.010464421259643307,4.953604930564675,0.030931582868539313,0.039450180361179685,0.011487480306182836,4.953604930564675,0.030931582868539313,0.039450180361179685,0.011487480306182836,0.0,0.0,5.0,0.04299338902159007,0.03140901798252814,0.010464421259643307,0.0,0.0,4.953604930564675,0.030931582868539313,0.039450180361179685,0.011487480306182836,0.0,0.0,-0.046395069435324565,-0.012061806153050757,0.008041162378651545,0.001023059046539529,0.0003252225474924329,-4.034286256918893e-05,2.0182777044550315,0.9982881199450916,0.013119435967132404,0.056644919413961214,0.006329540345486812,0.013385552880374218,-0.002084995786149622,0.36539810516075993,0.7514190028153029,2.1729160670629604,0.27070845202904875
44,0.13200000000000006,5.0,0.04387980451253365,0.030595681595670027,0.010282554186093562,4.958851264754899,0.03188629739115203,0.03889312168252567,0.011443120378421788,4.958851264754899,0.03188629739115203,0.03889312168252567,0.011443120378421788,0.0,0.0,5.0,0.04387980451253365,0.030595681595670027,0.010282554186093562,0.0,0.0,4.958851264754899,0.03188629739115203,0.03889312168252567,0.011443120378421788,0.0,0.0,-0.04114873524510099,-0.01199350712138162,0.008297440086855644,0.0011605661923282263,0.0003693662201284306,-4.745108412483399e-05,2.0194096410000566,0.9980736663105881,0.014316409027130229,0.05998976372024403,0.006724975739625365,0.014714557545332567,-0.0023694071852150204,0.3773121816750016,0.7976746496877078,2.2325898667375035,0.280024479086055
45,0.13500000000000006,5.0,0.04475858064817337,0.02976919198561443,0.010091334987626389,4.963504345766056,0.03283656814346002,0.038313421418624684,0.011387618516827135,4.963504345766056,0.03283656814346002,0.038313421418624684,0.011387618516827135,0.0,0.0,5.0,0.04475858064817337,0.02976919198561443,0.010091334987626389,0.0,0.0,4.963504345766056,0.03283656814346002,0.038313421418624684,0.011387618516827135,0.0,0.0,-0.03649565423394385,-0.01192201250471335,0.008544229433010253,0.0012962835292007462,0.0004177431826734152,-5.5494454919125496e-05,2.02057732913092,0.9978396199461599,0.01558468990921874,0.0634220510438406,0.007131181355844471,0.016125654181661512,-0.00268112359809717,0.38922937695448373,0.8452701328195149,2.291340014832224,0.2892959401692842
46,0.13800000000000007,5.0,0.04562956443596046,0.02892990446401792,0.009890937580741367,4.967631258408552,0.03378210444486871,0.03771199835815951,0.011321108230676174,4.967631258408552,0.03378210444486871,0.03771199835815951,0.011321108230676174,0.0,0.0,5.0,0.04562956443596046,0.02892990446401792,0.009890937580741367,0.0,0.0,4.967631258408552,0.03378210444486871,0.03771199835815951,0.011321108230676174,0.0,0.0,-0.03236874159144776,-0.011847459991091748,0.008782093894141592,0.001430170649934807,0.00047060595596160515,-6.455975095771043e-05,2.021780771139988,0.9975848508817559,0.016926238387057535,0.06694026259562873,0.007547780396814528,0.017620924429396657,-0.00302176534619498,0.4011473363559079,0.8941942545331129,2.3491353746760564,0.29851361928590375
47,0.14100000000000007,5.0,0.04649260423997279,0.028078179844417645,0.009681544229645254,4.971291501571728,0.034722630601239195,0.03708970491353203,0.011243723652612912,4.971291501571728,0.034722630601239195,0.03708970491353203,0.011243723652612912,0.0,0.0,5.0,0.04649260423997279,0.028078179844417645,0.009681544229645254,0.0,0.0,4.971291501571728,0.034722630601239195,0.03708970491353203,0.011243723652612912,0.0,0.0,-0.028708498428271945,-0.011769973638733597,0.009011525069114384,0.0015621794229676578,0.0005282131753245592,-7.473872590067094e-05,2.0230199625813623,0.9973082039326825,0.018342991444623636,0.0705428277758695,0.007974364100931334,0.019202406454318012,-0.0033929916476535013,0.41306381379147633,0.9444355498912542,2.4059463688148957,0.3076684189854435
48,0.14400000000000007,5.0,0.04734754980731438,0.027214384287116013,0.009463345380480227,4.974537846036503,0.035657884351430365,0.036447335316227555,0.011155600478350635,4.974537846036503,0.035657884351430365,0.036447335316227555,0.011155600478350635,0.0,0.0,5.0,0.04734754980731438,0.027214384287116013,0.009463345380480227,0.0,0.0,4.974537846036503,0.035657884351430365,0.036447335316227555,0.011155600478350635,0.0,0.0,-0.02546215396349716,-0.011689665455884013,0.009232951029111543,0.001692255097870408,0.0005908294565012019,-8.61282254282632e-05,2.02429489253812,0.9970084993783432,0.019836862373294437,0.07422812602394013,0.008410491394809183,0.020872093725547585,-0.0037964998425307527,0.4249766522525396,0.9959823169600569,2.461744864199533,0.3167513607776571
49,0.14700000000000008,5.0,0.048194252294273925,0.026338889141766575,0.009236539488110441,4.977417095286936,0.03658761549259432,0.03578563286902449,0.0110568767848965,4.977417095286936,0.03658761549259432,0.03578563286902449,0.0110568767848965,0.0,0.0,5.0,0.048194252294273925,0.026338889141766575,0.009236539488110441,0.0,0.0,4.977417095286936,0.03658761549259432,0.03578563286902449,0.0110568767848965,0.0,0.0,-0.022582904713064345,-0.011606636801679601,0.009446743727257914,0.0018203372967860593,0.000658725257715638,-9.88302992089022e-05,2.02560554383746,0.9966845336307195,0.021409739883277205,0.07799448852120473,0.008855688553818741,0.022631933738145354,-0.0042340245935463365,0.43688376644665505,1.0488226440798858,2.5165040703155848,0.3257535863304859
50,0.15000000000000008,5.0,0.049032564292238144,0.02545207078772929,0.009001332835624615,4.979970760289547,0.037511584663986526,0.035105296361411444,0.010947693740129865,4.979970760289547,0.037511584663986526,0.035105296361411444,0.010947693740129865,0.0,0.0,5.0,0.049032564292238144,0.02545207078772929,0.009001332835624615,0.0,0.0,4.979970760289547,0.037511584663986526,0.035105296361411444,0.010947693740129865,0.0,0.0,-0.02002923971045334,-0.011520979628251618,0.009653225573682155,0.0019463609045052496,0.00073217673775962,-0.00011295231039182803,2.026951893219402,0.9963350798908714,0.023063487225282238,0.08184019976490219,0.009309448872090668,0.024483826681327335,-0.004707337060975274,0.44878312731393405,1.1029444344265944,2.5701984487563005,0.3346663593465902
51,0.15300000000000008,5.0,0.049862339853355184,0.02455431047226313,0.00875793934671872,4.982235657968892,0.03842956227134029,0.034406985742553776,0.01082819621512976,4.982235657968892,0.03842956227134029,0.034406985742553776,0.01082819621512976,0.0,0.0,5.0,0.049862339853355184,0.02455431047226313,0.00875793934671872,0.0,0.0,4.982235657968892,0.03842956227134029,0.034406985742553776,0.01082819621512976,0.0,0.0,-0.017764342031107994,-0.011432777582014893,0.009852675270290646,0.0020702568684110387,0.0008114656099200754,-0.00012860704254285833,2.0283339114640473,0.9959588887918046,0.024799941318727498,0.08576349902887592,0.009771232343298523,0.026429624053485146,-0.005218244050343434,0.46067274821507814,1.1583354281132372,2.6228036329104416,0.3434810680276507
52,0.15600000000000008,5.0,0.05068343451594377,0.023645994146626322,0.008506580391129412,4.9842444420077765,0.039341327535884485,0.03369132713549067,0.010698533309373768,4.9842444420077765,0.039341327535884485,0.03369132713549067,0.010698533309373768,0.0,0.0,5.0,0.05068343451594377,0.023645994146626322,0.008506580391129412,0.0,0.0,4.9842444420077765,0.039341327535884485,0.03369132713549067,0.010698533309373768,0.0,0.0,-0.0157555579922235,-0.011342106980059288,0.010045332988864345,0.002191952918244356,0.0008968789915968063,-0.00014591280393783028,2.0297515634818684,0.9955546890261204,0.026620911883107425,0.08976258172514094,0.010240465353443343,0.028471127225576986,-0.0057685871316573226,0.472550672607022,1.2149832220538053,2.674296356589325,0.3521892280451842
53,0.15900000000000009,5.0,0.05149570532964361,0.022727512300154018,0.008247484583295203,4.9860260736248145,0.04024666765388314,0.03295891726678853,0.010558858797802247,4.9860260736248145,0.04024666765388314,0.03295891726678853,0.010558858797802247,0.0,0.0,5.0,0.05149570532964361,0.022727512300154018,0.008247484583295203,0.0,0.0,4.9860260736248145,0.04024666765388314,0.03295891726678853,0.010558858797802247,0.0,0.0,-0.013973926375185464,-0.011249037675760465,0.010231404966634515,0.002311374214507044,0.000988709249460966,-0.00016499352912471854,2.031204808370997,0.99512118795693,0.028528180569462415,0.09383560067865526,0.010716540386785597,0.030610085954719833,-0.006360241728962751,0.484414963042952,1.2728752877853906,2.724654390551926,0.36078248594509166
54,0.1620000000000001,5.0,0.052299010880302595,0.021799259792385194,0.007980887574428488,4.987606239116667,0.041145377054171955,0.03221032737749092,0.010409331507741829,4.987606239116667,0.041145377054171955,0.03221032737749092,0.010409331507741829,0.0,0.0,5.0,0.052299010880302595,0.021799259792385194,0.007980887574428488,0.0,0.0,4.987606239116667,0.041145377054171955,0.03221032737749092,0.010409331507741829,0.0,0.0,-0.01239376088333266,-0.01115363382613064,0.010411067585105724,0.0024284439333133404,0.0010872538400108617,-0.0001859788776619319,2.032693599445053,0.9946570722105715,0.030523500089153097,0.09798066732621155,0.011198815746006108,0.03284819684996523,-0.006995116179071116,0.4962636913519625,1.3319989874230291,2.773856486006445,0.36925262292068645
55,0.1650000000000001,5.0,0.053093211314596704,0.020861635683310724,0.0077070318381875155,4.989007720184786,0.04203725674258249,0.03144610667376728,0.010250115632795992,4.989007720184786,0.04203725674258249,0.03144610667376728,0.010250115632795992,0.0,0.0,5.0,0.053093211314596704,0.020861635683310724,0.0077070318381875155,0.0,0.0,4.989007720184786,0.04203725674258249,0.03144610667376728,0.010250115632795992,0.0,0.0,-0.010992279815213557,-0.011055954572014214,0.010584470990456556,0.002543083794608476,0.0011928151453877952,-0.00020900432993689542,2.0342178842346628,0.9941610082497346,0.03260859333737847,0.10219585284907168,0.011686615287624656,0.035187101792311194,-0.007675150758321176,0.5080949298700073,1.3923415879019871,2.8218823242727966,0.3775915588956442
56,0.1680000000000001,5.0,0.053878168364378025,0.01991504306181568,0.007426166450143213,4.990250722385774,0.042922113723400615,0.030666785369066838,0.01008138099002536,4.990250722385774,0.042922113723400615,0.030666785369066838,0.01008138099002536,0.0,0.0,5.0,0.053878168364378025,0.01991504306181568,0.007426166450143213,0.0,0.0,4.990250722385774,0.042922113723400615,0.030666785369066838,0.01008138099002536,0.0,0.0,-0.00974927761422606,-0.01095605464097741,0.010751742307251157,0.0026552145398821463,0.0013057003043208191,-0.00023421127996567002,2.035777604465488,0.9936316429256585,0.03478515250908363,0.10647918924781373,0.012179228173661997,0.03762838631100798,-0.008402316676258197,0.5199067436083465,1.4538902736451451,2.868712471884511,0.38579135686426747
57,0.1710000000000001,5.0,0.05465374537074693,0.018959888872389523,0.007138546861241582,4.991353166440714,0.04379976048911944,0.02987287736373325,0.009903303226044647,4.991353166440714,0.04379976048911944,0.02987287736373325,0.009903303226044647,0.0,0.0,5.0,0.05465374537074693,0.018959888872389523,0.007138546861241582,0.0,0.0,4.991353166440714,0.04379976048911944,0.02987287736373325,0.009903303226044647,0.0,0.0,-0.008646833559286193,-0.01085398488162749,0.010912988491343728,0.0027647563648030647,0.0014262210380753325,-0.00026174712507100325,2.0373726960152636,0.9930676040081331,0.03705483820508348,0.1108286703668328,0.012675908640496673,0.040173577918171124,-0.009178615035111073,0.5316971832585897,1.5166321577780923,2.914328340491954,0.3938442274417529
58,0.1740000000000001,5.0,0.05541980730784394,0.01799658374017892,0.00684443466546747,4.992330946603377,0.04467001457073476,0.02906488260284723,0.00971606397704695,4.992330946603377,0.04467001457073476,0.02906488260284723,0.00971606397704695,0.0,0.0,5.0,0.05541980730784394,0.01799658374017892,0.00684443466546747,0.0,0.0,4.992330946603377,0.04467001457073476,0.02906488260284723,0.00971606397704695,0.0,0.0,-0.007669053396623049,-0.01074979273710918,0.011068298862668309,0.0028716293115794806,0.0015546934712862362,-0.0002917653523328062,2.0390030888520982,0.9924675006921018,0.039419278526387394,0.11524225287501896,0.013175875785841418,0.04282414440363458,-0.010006075753934317,0.5434642789448724,1.5805542920013786,2.9587121510027417,0.40174253358186185
59,0.1770000000000001,5.0,0.05617622080635743,0.01702554179445798,0.006544097361921295,4.99319815981226,0.04553269814170711,0.028243289148462324,0.009519850987220161,4.99319815981226,0.04553269814170711,0.028243289148462324,0.009519850987220161,0.0,0.0,5.0,0.05617622080635743,0.01702554179445798,0.006544097361921295,0.0,0.0,4.99319815981226,0.04553269814170711,0.028243289148462324,0.009519850987220161,0.0,0.0,-0.006801840187740105,-0.010643522664650323,0.011217747354004343,0.0029757536252988668,0.0016914379475618485,-0.0003244256217015728,2.04066870695603,0.9918299240797376,0.0418800681548478,0.11971785720831721,0.013678313374744079,0.04558149209187081,-0.010886756456255529,0.5552060346438603,1.6456436752178327,3.001846901460846,0.4094787954235912
60,0.1800000000000001,5.0,0.05692285417674286,0.016047180490592318,0.006237808111524858,4.993967308930209,0.04638763766949164,0.0274085749983177,0.009314858189536776,4.993967308930209,0.04638763766949164,0.0274085749983177,0.009314858189536776,0.0,0.0,5.0,0.05692285417674286,0.016047180490592318,0.006237808111524858,0.0,0.0,4.993967308930209,0.04638763766949164,0.0274085749983177,0.009314858189536776,0.0,0.0,-0.006032691069790985,-0.01053521650725122,0.011361394507725383,0.0030770500780119177,0.0018367788397498888,-0.0003598938456616645,2.042369468225637,0.9911534476369409,0.04443876741837613,0.12425336847914324,0.01418236966550418,0.048446964062680106,-0.011822741320030578,0.5669204232022802,1.7118872610027676,3.043716338224041,0.4170456952321826
