step,time,ctrl_drone_1_rotor1,ctrl_drone_1_rotor2,ctrl_drone_1_rotor3,ctrl_drone_1_rotor4,act_drone_1_rotor1,act_drone_1_rotor2,act_drone_1_rotor3,act_drone_1_rotor4,actuator_force_drone_1_rotor1,actuator_force_drone_1_rotor2,actuator_force_drone_1_rotor3,actuator_force_drone_1_rotor4,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
953,2.8589999999999973,0.9849812259807003,1.3616679235999007,1.1350648563713386,1.5182859940480635,0.9714508756059732,1.3318096197096494,1.2318721936138284,1.4648673110705515,0.9714508756059732,1.3318096197096494,1.2318721936138284,1.4648673110705515,0.0,0.0,5.0,0.0006534440057523698,0.03067017008388034,-0.011398617529438899,0.0,0.0,5.000000000000003,-0.0127363626646953,0.039347900936875735,-0.008900307923405994,0.0,0.0,2.6645352591003757e-15,-0.01338980667044767,0.008677730852995395,0.002498309606032905,1.4381888827549676,0.9359886495683806,0.6117609638209551,0.15099315109876776,0.8389154677261766,0.048544706941554286,-0.5206393355855778,-0.46001960710579215,1.892696216106453,-2.4063874338398583,-7.6863071026197485,3.00575452204291,0.30940427774401025
954,2.8619999999999974,0.9878842474058114,1.3628914444793505,1.1285640734457665,1.5206602346690756,0.9718995141740582,1.3344773473764666,1.224020504670033,1.4696026337794446,0.9718995141740582,1.3344773473764666,1.224020504670033,1.4696026337794446,0.0,0.0,5.0,0.001708896414976901,0.029844861622968257,-0.011506550374452744,0.0,0.0,5.000000000000002,-0.011699570409299698,0.038724627689895263,-0.009122399434677297,0.0,0.0,1.7763568394002505e-15,-0.0134084668242766,0.008879766066927006,0.0023841509397754465,1.4367773697975863,0.9416556293388662,0.604526788089007,0.16067980894180386,0.839516666240284,0.05486435771170637,-0.5161236948214112,-0.47050431912712903,1.8889932568285104,-2.4113919106493826,-7.696851204653993,3.056903057480945,0.3017532083653711
955,2.8649999999999975,0.990993023923307,1.3639733624777328,1.1222063809724825,1.5228272326264802,0.9725331471060287,1.337043320150572,1.2162603863011008,1.4741631464423008,0.9725331471060287,1.337043320150572,1.2162603863011008,1.4741631464423008,0.0,0.0,5.0,0.0027640513099568605,0.02900672271979256,-0.011604017853126366,0.0,0.0,5.000000000000003,-0.010660741290334341,0.03808470654868007,-0.009336193997786159,0.0,0.0,2.6645352591003757e-15,-0.013424792600291202,0.009077983828887509,0.002267823855340207,1.4353347644935532,0.9473106725721651,0.5972774755593395,0.17034252214914028,0.8400238307178814,0.06120432868482925,-0.5114659510897706,-0.4808684346776939,1.8850144110996454,-2.416437509889139,-7.705713759598343,3.107133777851008,0.2939240005546829
956,2.8679999999999977,0.9943076729517449,1.364911758577787,1.1159946164668229,1.52478595200365,0.9733538753144041,1.3395040615943459,1.2085962192313533,1.4785458438598993,0.9733538753144041,1.3395040615943459,1.2085962192313533,1.4785458438598993,0.0,0.0,5.0,0.0038187249910784306,0.028156113694094244,-0.011690931317443016,0.0,0.0,5.000000000000003,-0.00962005616513957,0.037428412618250265,-0.009541497163627316,0.0,0.0,2.6645352591003757e-15,-0.013438781156218,0.00927229892415602,0.0021494341538157,1.4338614506538516,0.952952957403494,0.5900129084198943,0.17997704239784984,0.8404352157632065,0.06756293249274978,-0.506667704188607,-0.4911046132338694,1.8807616104429568,-2.421522379815084,-7.71288982233102,3.1564272713962547,0.28592369416289176
957,2.8709999999999978,0.9978281387330306,1.365704860134087,1.1099314706533843,1.5265355304795005,0.9743636525896645,1.3418562071985236,1.2010322738723846,1.4827478663394296,0.9743636525896645,1.3418562071985236,1.2010322738723846,1.4827478663394296,0.0,0.0,5.0,0.004872733842505825,0.02729340022657692,-0.011767211718407595,0.0,0.0,5.000000000000003,-0.008577696214181418,0.03675602804236261,-0.00973812220613856,0.0,0.0,2.6645352591003757e-15,-0.013450430056687245,0.00946262781578569,0.0020290895122690358,1.432357833966102,0.958581668537394,0.5827329746140956,0.1895791369220016,0.8407491769781543,0.0739384452536155,-0.5017306833032454,-0.5012055625831752,1.8762370446333505,-2.4266446019329,-7.718374773451361,3.2047643543271818,0.27775948473076373
958,2.873999999999998,1.0015541916070796,1.366351042384431,1.1040194857948271,1.5280752802136657,0.9755642831518464,1.3440965074370748,1.1935727071104694,1.4867665023006118,0.9755642831518464,1.3440965074370748,1.1935727071104694,1.4867665023006118,0.0,0.0,5.0,0.005925894364148451,0.02641895320169856,-0.011832789677942877,0.0,0.0,5.000000000000002,-0.007533842909508592,0.03606784188221601,-0.009925890292130563,0.0,0.0,1.7763568394002505e-15,-0.013459737273657044,0.009648888680517453,0.0019068993858123145,1.430824341815201,0.9641959980212367,0.5754375680314723,0.19914459313167399,0.8409641740006321,0.08032910823043718,-0.49665674609810323,-0.5111640503003797,1.8714431612808777,-2.431802194207769,-7.722164328933521,3.2521260723303587,0.26943871694437116
959,2.876999999999998,1.0054854274386218,1.3668488298202424,1.0982610541617208,1.529404688579416,0.976957419329345,1.3462218307097438,1.1862215592060505,1.4905991907548632,0.976957419329345,1.3462218307097438,1.1862215592060505,1.4905991907548632,0.0,0.0,5.0,0.006978023203607211,0.025533148548227438,-0.011887605551989762,0.0,0.0,5.000000000000003,-0.0064886779831585945,0.0353641499921825,-0.010104630643938177,0.0,0.0,2.6645352591003757e-15,-0.013466701186765805,0.009831001443955063,0.001782974908051585,1.429261423069509,0.9697951460157803,0.5681265886881883,0.20866922326489812,0.8410787734153558,0.08673312957836035,-0.49144787760828357,-0.520972915230605,1.866382664847891,-2.436993114427968,-7.724254549639472,3.2984937023438903,0.2609688779549234
960,2.879999999999998,1.009621267196932,1.3671968974149298,1.092658416644588,1.5305234187435528,0.9785445593672408,1.3482291661696695,1.1789827508079254,1.4942435236551668,0.9785445593672408,1.3482291661696695,1.1789827508079254,1.4942435236551668,0.0,0.0,5.0,0.008028937188096514,0.02463636707762808,-0.011931609484754434,0.0,0.0,5.000000000000003,-0.005442383395518724,0.03464525489261816,-0.010274180694745047,0.0,0.0,2.6645352591003757e-15,-0.013471320583615238,0.01000888781499008,0.0016574287900093868,1.427669547832666,0.9753783215610617,0.5607999428970417,0.21814886906295125,0.8410916515298088,0.09314868617715176,-0.48610618893085794,-0.5306250789476988,1.8610585150938221,-2.442215263715545,-7.724641850670002,3.3438487546137177,0.2523575905690106
961,2.8829999999999982,1.0139609566890824,1.3673940717091755,1.0872136615091583,1.5314313100925874,0.9803270453673544,1.3501156264336052,1.1718600800846324,1.4976972481144109,0.9803270453673544,1.3501156264336052,1.1718600800846324,1.4976972481144109,0.0,0.0,5.0,0.009078453356333586,0.023728994320348966,-0.011964761454052838,0.0,0.0,5.000000000000003,-0.004395141303647224,0.03391146563980836,-0.01043438623644044,0.0,0.0,2.6645352591003757e-15,-0.01347359465998081,0.010182471319459395,0.0015303752176123973,1.4260492071611988,0.9809447433358918,0.5534575434265115,0.22757940645920094,0.8410015970083237,0.09957392554512624,-0.48063391571617065,-0.5401135571557176,1.855473924943328,-2.447466490176725,-7.723323010532669,3.3881729750440694,0.24361260631545997
962,2.8859999999999983,1.018503566447254,1.3674393317523443,1.081928723295698,1.532128378504705,0.9823060613621173,1.3518784501723697,1.1648572199754332,1.5009582684900824,0.9823060613621173,1.3518784501723697,1.1648572199754332,1.5009582684900824,0.0,0.0,5.0,0.010126388990391692,0.02281142036008059,-0.011987031307711452,0.0,0.0,5.000000000000003,-0.003347134029560342,0.03316309769310284,-0.010585101559873522,0.0,0.0,2.6645352591003757e-15,-0.013473523019952034,0.010351677333022252,0.0014019297478379301,1.4244009127481956,0.9864936404092184,0.5460993096484592,0.23695675027150806,0.8408075133575207,0.10600696783048771,-0.47503341646003494,-0.5494314710010596,1.8496323577755418,-2.452744592684094,-7.7202951801058814,3.4314483478545337,0.23474179839510276
963,2.8889999999999985,1.0232479917704496,1.3673318098992642,1.0768053818631824,1.5326148164671056,0.9844826315242289,1.3535150045792803,1.1579777155631725,1.5040246483333208,0.9844826315242289,1.3535150045792803,1.1579777155631725,1.5040246483333208,0.0,0.0,5.0,0.011172561647510815,0.02188403966605766,-0.01199839879099108,0.0,0.0,5.000000000000003,-0.0022985440284903347,0.03240047277929842,-0.010726189587377997,0.0,0.0,2.6645352591003757e-15,-0.01347110567600115,0.010516433113240756,0.0012722092036130828,1.4227251965734078,0.992024252981621,0.538725167674113,0.2462768588880324,0.840508421256632,0.11244590787581615,-0.46930717059822313,-0.558572058262628,1.8435375241342031,-2.458047324782046,-7.715555891378539,3.4736570985553223,0.22575315451986921
964,2.8919999999999986,1.0281929529208196,1.3670707924618104,1.0718452615788885,1.5328909930384855,0.986857618513947,1.355022787714418,1.151224981571187,1.5068946122004503,0.986857618513947,1.355022787714418,1.151224981571187,1.5068946122004503,0.0,0.0,5.0,0.01221678919186046,0.02094725092347451,-0.011998853565008823,0.0,0.0,5.000000000000003,-0.0012495538571207637,0.03162391875432723,-0.010857521997446017,0.0,0.0,2.6645352591003757e-15,-0.013466343048981224,0.010676667830852717,0.0011413315675628064,1.4210226105202457,0.9975358331152026,0.5313350504779937,0.25553573893615067,0.8401034607265561,0.11888881735120278,-0.46345777640519736,-0.5675286843873792,1.8371933778605083,-2.463372398706441,-7.709103065944957,3.5147816972513675,0.21665476964772112
965,2.8949999999999987,1.0333369954747145,1.3666557202148475,1.0670498306539056,1.5329574536565336,0.989431721965743,1.3563994307227094,1.144602299986311,1.509566547325239,0.989431721965743,1.3563994307227094,1.144602299986311,1.509566547325239,0.0,0.0,5.0,0.013258889826249141,0.020001456862087996,-0.011988395216141435,0.0,0.0,5.000000000000003,-0.0002003461418038227,0.03083376946230977,-0.010978979341438412,0.0,0.0,2.6645352591003757e-15,-0.013459235968052964,0.010832312600221775,0.0010094158747030232,1.4192937259602296,1.0030276454501603,0.523928898009467,0.2647294499240907,0.8395918931318301,0.12533374695131633,-0.4574879486995689,-0.5762948533387275,1.8306041116526024,-2.4687174895089097,-7.700935023235203,3.554804862284925,0.20745483862002984
966,2.897999999999999,1.0386784908283713,1.3660861887562157,1.0624204006249127,1.5328149197905023,0.9922054771159206,1.3576426999239106,1.1381128178099176,1.5120390051502537,0.9922054771159206,1.3576426999239106,1.1381128178099176,1.5120390051502537,0.0,0.0,5.0,0.014298682123774229,0.019047064083083137,-0.011967033256401523,0.0,0.0,5.000000000000003,0.0008488964532346044,0.03003036459203401,-0.011090451152224894,0.0,0.0,2.6645352591003757e-15,-0.013449785670539624,0.010983300508950872,0.0008765821041766299,1.417539133305553,1.0084989679063336,0.5165066572916397,0.273854108844814,0.8389731030100743,0.13177872865147847,-0.45140051635931716,-0.5848642182255458,1.8237741520577395,-2.474080239275769,-7.69105048846128,3.593709564225323,0.19816164870809846
967,2.900999999999999,1.044215636858071,1.365361948720568,1.0579581259823903,1.5324642884389756,0.9951792535726809,1.3587504987727128,1.1317595449388076,1.514310702715801,0.9951792535726809,1.3587504987727128,1.1317595449388076,1.514310702715801,0.0,0.0,5.0,0.01533598505940872,0.018084482884272914,-0.011934787114786235,0.0,0.0,5.000000000000002,0.0018979912576961439,0.02921404953092148,-0.01119183604465538,0.0,0.0,1.7763568394002505e-15,-0.013437993801712575,0.011129566646648565,0.0007429510701308546,1.4157594415305133,1.0139490923680494,0.5090682825073465,0.28290589473163574,0.8382465997238365,0.13822177801763422,-0.4451984196503406,-0.593230591679905,1.8167081539052279,-2.4794582614310707,-7.679448600260045,3.631479030213462,0.1887835720755994
968,2.903999999999999,1.0499464587344163,1.364482905847042,1.053664003945375,1.5319066314731697,0.998353254229985,1.3597208696872973,1.1255453521776417,1.5163805239050778,0.998353254229985,1.3597208696872973,1.1255453521776417,1.5163805239050778,0.0,0.0,5.0,0.016370618041516637,0.017114127083708876,-0.011891686119606325,0.0,0.0,5.000000000000002,0.002946755627012382,0.02838517521654374,-0.011283041807771219,0.0,0.0,1.7763568394002505e-15,-0.013423862414504256,0.011271048132834863,0.0006086443118351065,1.4139552776626565,1.0193773253506204,0.5016137350720077,0.29188105315506385,0.8374120189301797,0.14466089656492637,-0.43888470737244956,-0.6013879559522509,1.8094109941903664,-2.4848491451129213,-7.666128918014258,3.6680967486675633,0.17932905816379216
969,2.906999999999999,1.0558688098902584,1.363449120900845,1.0495388743826881,1.531143194826212,1.0017275143264361,1.3605519957448018,1.1194729693844856,1.5182475205442785,1.0017275143264361,1.3605519957448018,1.1194729693844856,1.5182475205442785,0.0,0.0,5.0,0.017402400943293702,0.016136413841779846,-0.011837769471811638,0.0,0.0,5.000000000000002,0.003995006974142734,0.027544097985752636,-0.01136398548867238,0.0,0.0,1.7763568394002505e-15,-0.013407393969150968,0.01140768414397279,0.0004737839831392577,1.4121272862445762,1.0247829886468853,0.49414298369317217,0.30077590065036214,0.836469123863769,0.15109407415942064,-0.43246253382744004,-0.6093304726934118,1.801887765421642,-2.490250459611837,-7.651091428833541,3.7035464743555546,0.16980662600643934
970,2.9099999999999993,1.061980373141683,1.362260809448958,1.0455834198804075,1.530175397528954,1.0053019006502808,1.3612422022422734,1.1135449837509157,1.519910913356532,1.0053019006502808,1.3612422022422734,1.1135449837509157,1.519910913356532,0.0,0.0,5.0,0.018431154134126913,0.015151763481872284,-0.01177308620933733,0.0,0.0,5.000000000000002,0.00504256280136238,0.026691179421489367,-0.01143459346796414,0.0,0.0,1.7763568394002505e-15,-0.013388591332764533,0.011539415939617083,0.00033849274137319127,1.4102761287673953,1.0301654199522219,0.48665600441659335,0.30958682906539753,0.8354178064296484,0.15751929145738144,-0.42593515561440987,-0.6170524923936695,1.7941437684454906,-2.4956597588596092,-7.63433655417768,3.737812233838319,0.16022485648141394
971,2.9129999999999994,1.0682786619612743,1.360918341490374,1.0417981659552888,1.5290048305930661,1.0090761108914896,1.361789958121818,1.10776383821801,1.5213700927686844,1.0090761108914896,1.361789958121818,1.10776383821801,1.5213700927686844,0.0,0.0,5.0,0.019456698510867742,0.014160599309670835,-0.01169769516250316,0.0,0.0,5.000000000000002,0.006089240732034623,0.025826786197338664,-0.011494801526715046,0.0,0.0,1.7763568394002505e-15,-0.013367457778833119,0.011666186887667828,0.000202893635788114,1.408402483077045,1.0355239734665167,0.4791527806587227,0.3183103098184307,0.8342580881023711,0.1639345223763717,-0.41930592825799884,-0.6245485634501055,1.786184504764908,-2.501074585956879,-7.615865156105183,3.770878331286858,0.15059238450604193
972,2.9159999999999995,1.0747610219028145,1.3594222409412953,1.0381834814136364,1.5276332557422552,1.0130496731417569,1.3621938772587752,1.1021318300294152,1.5226246195700552,1.0130496731417569,1.3621938772587752,1.1021318300294152,1.5226246195700552,0.0,0.0,5.0,0.020478855529013656,0.013163347431178292,-0.011611664900506498,0.0,0.0,5.000000000000003,0.007134858542362191,0.024951289919893857,-0.011544554904864876,0.0,0.0,2.6645352591003757e-15,-0.013343996986651466,0.011787942488715565,6.710999564162219e-05,1.4065070427545414,1.0408580204716271,0.4716333032255404,0.32694289805562077,0.8329901206285798,0.17033773659233234,-0.41257830267571927,-0.6318134408345438,1.7780156683701402,-2.506492477727418,-7.595678543130669,3.802729354675216,0.14091789118328227
973,2.9189999999999996,1.0814246321763603,1.3577731849759913,1.0347395788550502,1.526062603992601,1.0172219455431155,1.3624527196118783,1.096651109422563,1.5236742254224456,1.0172219455431155,1.3624527196118783,1.096651109422563,1.5236742254224456,0.0,0.0,5.0,0.021497447233791697,0.01216043656953018,-0.011515073669057758,0.0,0.0,5.000000000000002,0.008179234193111978,0.024065066969001486,-0.011583808351029679,0.0,0.0,1.7763568394002505e-15,-0.013318213040679719,0.011904630399471306,-6.873468197192076e-05,1.4045905164715344,1.0461669498829318,0.4640975703176796,0.3354812366981859,0.8316141865306419,0.17672690205670782,-0.4057558214910457,-0.6388420943356633,1.7696431371015395,-2.511910969286937,-7.573778475675289,3.833350182349768,0.13121009590588592
974,2.9219999999999997,1.0882665073725626,1.3559720032240175,1.03146651532028,1.524294974083142,1.0215921160857417,1.3625653922344891,1.0913236784589753,1.5245188132207963,1.0215921160857417,1.3625653922344891,1.0913236784589753,1.5245188132207963,0.0,0.0,5.0,0.02251229629114071,0.0111522978806842,-0.011408009319214743,0.0,0.0,5.000000000000003,0.009222185861307394,0.023168498335954094,-0.011612526163658522,0.0,0.0,2.6645352591003757e-15,-0.013290110429833316,0.012016200455269894,-0.00020451684444377886,1.4026536273224839,1.0514501687736313,0.45654558752183716,0.343922060369345,0.8301306994094184,0.1830999875276036,-0.3988421151993931,-0.6456297163502165,1.7610729635664797,-2.5173275986141506,-7.550167171095046,3.8627259899742508,0.12147774842571095
975,2.925,1.0952834993349494,1.3540196768247266,1.028364193082353,1.5223326307579743,1.0261592025553827,1.3625309501461178,1.0861513899944666,1.5251584573040353,1.0261592025553827,1.3625309501461178,1.0861513899944666,1.5251584573040353,0.0,0.0,5.0,0.02352322601858422,0.010139364768065349,-0.011290569227481001,0.0,0.0,5.000000000000002,0.0102635319718834,0.02226196945970016,-0.011630682223504551,0.0,0.0,1.7763568394002505e-15,-0.01325969404670082,0.01212260469163481,-0.00034011299602355015,1.4006971121348846,1.056707102870533,0.4489773677885019,0.35226219919139323,0.8285402040447419,0.18945496510890375,-0.3918408981945664,-0.6521717291997885,1.7523113656339235,-2.5227399111117546,-7.524847308272625,3.890842257848647,0.11172962089541122
976,2.928,1.102472299178695,1.3519173373400903,1.0254323605799576,1.520178002901259,1.0309220526307104,1.3623485970635802,1.0811359467899302,1.5255934035157817,1.0309220526307104,1.3623485970635802,1.0811359467899302,1.5255934035157817,0.0,0.0,5.0,0.024530060415990478,0.009122072696243294,-0.011162860207240452,0.0,0.0,5.000000000000003,0.011303091229298151,0.021345870061142108,-0.011638260017380817,0.0,0.0,2.6645352591003757e-15,-0.013226969186692326,0.012223797364898814,-0.00047539981014036413,1.3987217207590312,1.0619371970201286,0.44139293139606695,0.3604985824435214,0.8268433762926873,0.1957898127912383,-0.3847559646636979,-0.6584637919511304,1.7433647165318569,-2.5281454641449757,-7.497822031759097,3.9176847785987414,0.10197449988973993
