step,time,desired_Fx,desired_Fy,desired_Fz,desired_Mx,desired_My,desired_Mz,command_wrench_Fx,command_wrench_Fy,command_wrench_Fz,command_wrench_Mx,command_wrench_My,command_wrench_Mz,applied_wrench_Fx,applied_wrench_Fy,applied_wrench_Fz,applied_wrench_Mx,applied_wrench_My,applied_wrench_Mz,allocation_residual_Fx,allocation_residual_Fy,allocation_residual_Fz,allocation_residual_Mx,allocation_residual_My,allocation_residual_Mz,motor_force_cmd_1,motor_force_cmd_2,motor_force_cmd_3,motor_force_cmd_4,motor_force_cmd_5,motor_force_cmd_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,omega_actual_1,omega_actual_2,omega_actual_3,omega_actual_4,omega_actual_5,omega_actual_6,motor_force_applied_1,motor_force_applied_2,motor_force_applied_3,motor_force_applied_4,motor_force_applied_5,motor_force_applied_6,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
20,0.04000000000000002,0.023349809594242772,0.2697844402973559,10.1833191563144,0.013971099809112604,0.024987002028421034,0.0073015609779009255,0.02334981227529545,0.26978444143640246,10.183319152251194,0.013971104143498947,0.024986998949696304,0.007301560374847305,0.011241617470733517,0.2610282995819697,10.188660875131376,0.0129475219078449,0.024978834270409367,0.00818152989207882,2.6810526784770694e-09,1.1390465792793236e-09,-4.063206660021024e-09,4.3343863428968454e-09,-3.0787247300156917e-09,-6.030536209289394e-10,2.2961798827247666,2.027954249180247,1.8729269050810418,2.4042003431784993,2.109418706733867,1.7208571634176861,1054.8100238898974,991.2891916195935,952.6463517695953,1079.3358984116144,1011.0035742125884,913.1533283560759,1054.445316295132,987.9804615518716,957.1606408693697,1077.4218274654686,1009.7132333735249,917.8459076159434,2.294592318236415,2.014439010642337,1.8907193757528953,2.395680790262386,2.104037653260536,1.738589141713872,5.170284373650438e-06,0.00023762116417169542,2.009592958730917,0.9999993696452911,0.0004859867765732797,0.0009966882674943597,0.00017646067774056812,0.0005091256903561351,0.011874393213877545,0.4796060755563891,0.04922505005963421,0.09964046428252915,0.017364776250315694
21,0.04200000000000002,0.024514756697375236,0.27055468864679216,10.1827766406102,0.014067342228310376,0.024982517421861406,0.007214131747068138,0.02451475937164785,0.2705546897572051,10.182776636538732,0.014067346567423727,0.024982514318039217,0.007214131147439629,0.012173482447877443,0.2617020179840378,10.188243128209674,0.013026121631112941,0.024979469709455526,0.00811399780891886,2.6742726123851757e-09,1.1104129282735187e-09,-4.071468495681074e-09,4.339113351611856e-09,-3.1038221888490813e-09,-5.996285091722231e-10,2.2962522414086117,2.029281368192099,1.8712568724786482,2.4049246297991687,2.1099337822483495,1.7192260667934545,1054.8266436818224,991.6134946885074,952.2215339962572,1079.4984659123525,1011.1269995429237,912.7204643019876,1054.4733563376903,988.2348487191391,956.8135659515572,1077.5689881815056,1009.8124394568682,917.485125104024,2.2947143564696764,2.0154765076910857,1.8893484412031207,2.3963352677719434,2.104451124297845,1.7372226176082222,6.264910989260241e-06,0.0002619605657962502,2.010576143219179,0.9999992335194028,0.0005365021110763868,0.0010988175962168803,0.00019423177362502936,0.0005866787325056472,0.012464869615409303,0.503578246195501,0.05180878515319585,0.10461766558657115,0.018177730576392426
22,0.044000000000000025,0.025679331777196546,0.27131549922934267,10.182231176475609,0.014163280534885317,0.024977369648648922,0.007126382513322761,0.02567933444466977,0.2713155003110824,10.182231172395895,0.014163284878612153,0.024977366519873978,0.007126381917104241,0.013123290019008055,0.2623831690055406,10.187815552091998,0.013106071855584489,0.024979712946369748,0.008044939758138248,2.6674732249432065e-09,1.081739753328037e-09,-4.07971434412957e-09,4.343726836553152e-09,-3.128774943988999e-09,-5.962185198674086e-10,2.2963143824436316,2.0306116458439325,1.869592853473242,2.405636592756106,2.1104485117069096,1.717605085931855,1054.8409164117004,991.9384632163175,951.7980573565216,1079.658243486383,1011.2503269002116,912.2900813125826,1054.5005183499627,988.4946112744868,956.4605138810645,1077.7173334270256,1009.9135076037554,917.1188007017269,2.2948325763600126,2.0165362034442476,1.8879544072169183,2.3969951037856827,2.104872397815257,1.7358356523605543,7.521802678488687e-06,0.0002874800514321256,2.011607271042466,0.9999990764097999,0.0005896085670897462,0.0012059238169103911,0.00021281220024831955,0.000671437331133535,0.0130544595563521,0.5275494067711984,0.054407508488898616,0.10959413695181841,0.018983773432010825
23,0.04600000000000003,0.02684351716071558,0.27206684550563015,10.18168276846723,0.01425891265481025,0.024971558845432396,0.0070383171690265416,0.026843519821341172,0.27206684655866686,10.181682764379284,0.014258917002950428,0.024971555691736425,0.007038316576238435,0.014089628615856525,0.263070453580206,10.187378695693015,0.013187245427083966,0.024979543229467688,0.007974448085566133,2.6606255913719234e-09,1.053036713383193e-09,-4.087945981723351e-09,4.3481401777734074e-09,-3.153695971036541e-09,-5.927881067957497e-10,2.2963662950275925,2.0319450615795516,1.8679348872796968,2.4063361970546047,2.1109629029333297,1.7159942457099484,1054.8528396937593,992.2640915300806,951.3759336277382,1079.8152245204296,1011.3735581945002,911.8621895106292,1054.5266893874593,988.7593871014778,956.1020473142819,1077.8665576314227,1010.016287119465,916.7475512429338,2.2949464860141724,2.017616637355474,1.886539520342653,2.3976589410269384,2.1053008479200677,1.734430605132552,8.955648783046683e-06,0.00031417774087654366,2.0126863401581674,0.99999889625226,0.000645321238793141,0.001318006172443332,0.0002321949391808175,0.00076367915042606,0.01364305513475876,0.5515195349769382,0.05702145974061721,0.11456980618632528,0.019782757597367678
24,0.04800000000000003,0.028007295180855048,0.2728087012664212,10.181131421166256,0.014354236520677247,0.024965085166460933,0.006949939620563177,0.0280072978346029,0.27280870229071685,10.181131417070091,0.014354240873070745,0.024965081987938315,0.006949939031280772,0.015071193995428694,0.2637626705683386,10.186933065253953,0.01326952481365537,0.02497894140742693,0.00790260835293688,2.6537478534094383e-09,1.0242956482997556e-09,-4.096165184819256e-09,4.352393497691898e-09,-3.178522618718649e-09,-5.892824049905099e-10,2.2964079687439867,2.033281594664893,1.8662830128984893,2.407023408110218,2.1114769637157607,1.7143935706667324,1054.8624112152397,992.5903739195599,950.9551745478049,1079.9694024754058,1011.4966953263453,911.4367989276689,1054.5517650058462,989.0288414883436,955.7386865540215,1078.0163782090149,1010.1206390420834,916.3719469153757,2.29505563049973,2.0187164594940508,1.8851058571111898,2.3983255237501657,2.105735897419663,1.7330096552010716,1.0581690672432489e-05,0.00034205153447744023,2.0138133484800824,0.9999986908835269,0.0007036554457836764,0.0014350638323572151,0.00025237282544312016,0.000863678595607358,0.014230544840119987,0.5754886095096196,0.059650854329647375,0.1195445970808498,0.020574544757806554
25,0.05000000000000003,0.029170648176719615,0.27354104063354023,10.180577139178443,0.014449250071742331,0.024957948783579827,0.006861253788165045,0.02917065082355011,0.27354104162905635,10.18057713507407,0.01444925442826353,0.024957945580283303,0.006861253202361084,0.016066780995353774,0.26445870925670356,10.186479127571324,0.01335280136512712,0.02497788980778981,0.007829499861439382,2.646830494362762e-09,9.95516113988515e-10,-4.104371953417285e-09,4.3565211993445985e-09,-3.203296523868193e-09,-5.858039608952481e-10,2.2964393935634995,2.0346212241872883,1.8646372691141933,2.407698191750597,2.1119907018037316,1.7128030850050215,1054.8696287366754,992.917304637143,950.5357918145286,1080.1207708866061,1011.6197401861003,911.0139195040284,1054.5756486130347,989.3026650181464,955.37091280278,1078.166533797583,1010.226435239715,915.9925148399441,2.2951595890339482,2.0198344220123037,1.883655337066654,2.398993689964247,2.10617701407258,1.7315748157383049,1.2415715468949745e-05,0.0003710991061315627,2.0149882938803176,0.9999984580410216,0.0007646267096354398,0.001557095889036655,0.00027333855585684615,0.0009717070526193883,0.014816813765823325,0.5994566099635339,0.06229588528293044,0.12451842971461233,0.021359004851078823
26,0.05200000000000003,0.030333558493863884,0.2742638380607723,10.180019927134053,0.01454395125397,0.024950149886225997,0.0067722636057393395,0.03033356113374336,0.2742638390274873,10.180019923021497,0.014543955614408854,0.024950146658253985,0.0067722630234896,0.017075275919765015,0.26515754243324263,10.186017312999333,0.013436974629770004,0.024976372124817153,0.0077551961345898035,2.6398794747417575e-09,9.667149858394453e-10,-4.112555629376402e-09,4.360438853739934e-09,-3.2279720112160515e-09,-5.82249739741747e-10,2.2964605598455026,2.0359639290547973,1.862997694494129,2.408360514217044,2.1125041249096035,1.711222812588919,1054.8744900921836,993.2448778977796,950.1177970850237,1080.2693233638324,1011.7426946542732,910.5935610876597,1054.5982508711081,989.5805716211479,954.9991711658312,1078.3167826323536,1010.3335575770457,915.6097423748131,2.2952579723890634,2.0209693712732286,1.8821897348042946,2.3996623642559687,2.1066237071282674,1.7301279465430084,1.4474050233029017e-05,0.0004013178966913493,2.016211174190983,0.999998195362559,0.0008282507322435579,0.0016841013541704912,0.0002950846967690661,0.0010880331089939577,0.015401743805688031,0.6234235167316249,0.06495672494835646,0.12949122073761038,0.02213601546496083
27,0.054000000000000034,0.0314960084845603,0.2749770683347542,10.179459789687828,0.01463833802007767,0.024941688681422963,0.006682973020693526,0.03149601111746908,0.27497706927263343,10.17945978556709,0.014638342384285297,0.02494168542887451,0.00668297244203675,0.01809564950793721,0.26585821999280246,10.185548018238947,0.013521951723636155,0.024974373316001358,0.007679765363676094,2.6329087798870887e-09,9.378792187320073e-10,-4.12073752897868e-09,4.3642076272276675e-09,-3.2525484527923254e-09,-5.786567761414951e-10,2.296471458336455,2.0373096879985293,1.8613643273879492,2.40901034216513,2.113017240706074,1.709652776945304,1054.8769931890465,993.5730878796456,949.701201975346,1080.4150535913138,1011.8655606009369,910.1757334340491,1054.619489144252,989.8622967769128,954.6238734233821,1078.466901045004,1010.4418971460134,915.2240801654393,2.2953504204972743,2.022120240586796,1.8807106910900333,2.4003305511670243,2.1070755241335615,1.7286707658010216,1.677355657268873e-05,0.00043270510774998127,2.017481987205697,0.9999979003860682,0.0008945433758153617,0.001816079155481418,0.000317603691198871,0.0012129227573498273,0.015985213835798484,0.6473893109135381,0.0676335265781671,0.13446288363129805,0.02290546128131935
28,0.056000000000000036,0.03265798050806702,0.27568070657585414,10.178896731518947,0.014732408329579888,0.024932565393775346,0.006593385993760273,0.032657983133960344,0.27568070748487106,10.178896727390047,0.014732412697368857,0.024932562116682877,0.0065933854186786545,0.019126950441446328,0.26655986303338175,10.185071608926481,0.013607646748538565,0.024971879506540173,0.007603270818664076,2.6258933222278458e-09,9.090169172942808e-10,-4.128899888655724e-09,4.367788969047992e-09,-3.2770924689173864e-09,-5.750816186103624e-10,2.296472080172044,2.0386584795712794,1.8597372059256412,2.4096476426670153,2.113530056825582,1.7080930012633517,1054.8771360081548,993.9019287239095,949.2860180597224,1080.5579553280113,1011.9883398855937,909.7604462056051,1054.6392869890972,990.1475958546932,954.2454005895686,1078.6166820780643,1010.5513535555807,914.8359449600592,2.295436600239821,2.023286043507713,1.8792197231308931,2.4009973290815414,2.107532047984956,1.7272048609482795,1.933162564372783e-05,0.00046525769577634795,2.0188007306809097,0.9999975705493186,0.000963520644381946,0.0019530281337032758,0.0003408878654508047,0.0013466395828396413,0.016567099882765255,0.6713539742299691,0.0703264257906305,0.13943332894930105,0.02366723356302467
29,0.05800000000000004,0.03381945693089558,0.27637472823903925,10.178330757330988,0.014826160148832491,0.024922780265462904,0.006503506498821746,0.033819459549745245,0.2763747291191655,10.178330753193936,0.014826164520044649,0.024922776963987814,0.006503505927344555,0.02016829934892242,0.2672616584054436,10.1845884220341,0.013693980254873506,0.02496887790115951,0.007525771227312517,2.6188496649037774e-09,8.801262496582751e-10,-4.1370515901917315e-09,4.371212157863735e-09,-3.3014750898396894e-09,-5.714771910900196e-10,2.296462416876239,2.040010282149265,1.8581163680167074,2.410272383212367,2.1140425808615513,1.7065435083922798,1054.8749166037444,994.2313945352533,948.872256870079,1080.6980224076096,1012.1110343574821,909.3477089705747,1054.6575736842815,990.4362425813924,953.8641052746467,1078.7659342058712,1010.6618342761026,914.4457222086746,2.2955162034062457,2.0244658676506315,1.8777182340602452,2.4016618445846887,2.107992894207812,1.7257316987037419,2.216617350979023e-05,0.000498972366573838,2.020167402337069,0.9999972031896528,0.0010351986667131718,0.00209494703978679,0.000364929435236401,0.0014894449357710608,0.017147275279456732,0.695317488942848,0.07303554191937138,0.14440246453970426,0.024421229680392505
30,0.06000000000000004,0.03498042012707847,0.27705910911473214,10.177761871851889,0.014919591451076528,0.024912333556234116,0.006413338522733367,0.03498042273884133,0.2770591099659432,10.177761867706707,0.014919595825534204,0.024912330230360547,0.006413337954865761,0.02121888327054003,0.26796285367968764,10.18409876809421,0.013780878745856151,0.02496535670273875,0.007447321124985695,2.6117628615374144e-09,8.512110460934252e-10,-4.1451819754456665e-09,4.374457676301069e-09,-3.32587356960401e-09,-5.678676062367827e-10,2.2964424603632607,2.041365073930862,1.8565018513494445,2.4108845317093914,2.114554820364133,1.7050043208445893,1054.8703331038046,994.561479381663,948.4599298955909,1080.8352487385384,1012.233645854565,908.9375312034244,1054.6742837961601,990.7280276273564,953.4803138655333,1078.9144801538607,1010.7732540341246,914.0537684621348,2.295588944810493,2.025658868982802,1.8762075216973193,2.402323307255783,2.108457708445132,1.72425263433473,2.5295636833795998e-05,0.0005338455700388728,2.021581999859624,0.999996795543724,0.0011095936805281701,0.0022418345323160166,0.0003897205113418552,0.001641598090533697,0.017725610809164304,0.7192798377809315,0.07576097925901688,0.1493701957503347,0.02516735267409808
31,0.06200000000000004,0.03614085247843667,0.27773382532965546,10.177190079833908,0.015012700216482112,0.024901225543399273,0.00632288606514692,0.03614085508307524,0.2777338261519302,10.177190075680603,0.015012704594014131,0.02490122219324445,0.0063228855009750395,0.02227795054721085,0.268662752501284,10.183602933259241,0.013868274219949017,0.024961305037150716,0.007367971177432708,2.6046385673272887e-09,8.222747482911075e-10,-4.153305255272244e-09,4.377532019164687e-09,-3.3501548236947176e-09,-5.641718802198992e-10,2.296412202936239,2.042722832938732,1.8548936933888014,2.411484056487112,2.1150667828436434,1.7034754607916296,1054.8633837097293,994.8921772950436,948.0490485818694,1080.9696283042736,1012.3561762043607,908.5299222831776,1054.6893567779373,991.0227573008791,953.0943285386649,1079.0621558086382,1010.8855342536344,913.6604135867981,2.295654560551996,2.0268642665568533,1.874688786635935,2.4029809848622916,2.1089261641392913,1.7227689202131389,2.8738968874410254e-05,0.000569873495196951,2.023044520899891,0.9999963447472415,0.0011867220179017119,0.0023936891751191354,0.0004152531048769056,0.0018033563918774785,0.018301974839090383,0.7432410038703984,0.07850282821514719,0.1543364256183458,0.02590551085174362
32,0.06400000000000004,0.03730073637484697,0.2783988533476642,10.176615386053582,0.015105484432192055,0.024889456521823124,0.006232153138333162,0.0373007389723326,0.27839885414097065,10.176615381892173,0.015105488812631768,0.024889453147436458,0.006232152577803629,0.023344806102092358,0.26936071030100395,10.183101181207805,0.013956103748551829,0.024956712883922677,0.007287768478667356,2.5974856363020216e-09,7.933064760656805e-10,-4.161408995173588e-09,4.380439712348139e-09,-3.3743866659219357e-09,-5.605295325117332e-10,2.296371637288249,2.044083537019504,1.8532919313756804,2.4120709262962903,2.1155784757658926,1.7019569500673082,1054.8540666965157,995.223482271239,947.6396243305139,1081.1011551633378,1012.4786272228334,908.1248914939243,1054.7027365995912,991.320252343127,952.7064291180378,1079.2088092118695,1010.9986025403344,913.2659628087939,2.295712806410324,2.0280813376497964,1.8731631397132333,2.4036341989238212,2.1093979603924344,1.7212817137156446,3.2515635763231593e-05,0.000607052065495681,2.024554963075781,0.9999958478347222,0.001266600091774486,0.002550509435058491,0.00044151913213727375,0.0019749753895086423,0.018876233443980407,0.767200970670072,0.0812611663659257,0.15930105504531394,0.026635617415480806
33,0.06600000000000004,0.03846005421450925,0.2790541699705671,10.176037795311688,0.015197942092365399,0.02487702680391704,0.006141143767003858,0.0384600568048174,0.27905417073488203,10.176037791142187,0.01519794647554476,0.024877023405450033,0.006141143210188882,0.024418807084470112,0.27005613033592524,10.18259375490767,0.014044309086221257,0.02495157101218065,0.007206756825852367,2.5903081485312285e-09,7.643149446678876e-10,-4.169500300577056e-09,4.383179361133749e-09,-3.398467007809103e-09,-5.56814976071518e-10,2.2963207565029955,2.045447163843818,1.8516966023260522,2.412645110310514,2.1160899065549863,1.700448810164271,1054.8423804128856,995.555388270139,947.2316684986163,1081.2298234493421,1012.6010007150715,907.7224480233256,1054.7143714062665,991.6203468157141,952.316874790361,1079.3542996315264,1011.1123922054811,912.8706986011548,2.2957634563633063,2.029309413276579,1.8716316089056126,2.404282320617423,2.109872819991131,1.7197920845183268,3.664561304023968e-05,0.0006453769343358587,2.0261133239724054,0.9999953017392502,0.001349244383482403,0.0027122936799859553,0.00046851041911050606,0.0021567089618959715,0.019448250520656987,0.7911597219109207,0.08403605944221186,0.1642639829589617,0.027357590118291912
34,0.06800000000000005,0.03961878840421353,0.27969975233893585,10.175457312433204,0.015290071198220784,0.02486393671963074,0.006049861988133227,0.03961879098730464,0.2796997530742341,10.175457308255625,0.015290075583983653,0.024863933297132268,0.00604986143508035,0.025499358848309922,0.27074846003447306,10.182080878245419,0.014132836310916164,0.024945870921538577,0.007124976973035602,2.583091109065183e-09,7.35298266718587e-10,-4.177579171482648e-09,4.38576286919401e-09,-3.422498472127611e-09,-5.530528769323584e-10,2.2962595540549127,2.046813690906933,1.8501077430298583,2.413206578127494,2.116601082589215,1.6989510622370978,1054.8283232812744,995.8878892159241,946.8251923982072,1081.3556273710751,1012.7232984743123,907.3226009629894,1054.7242132029414,991.922887073814,951.9259056883035,1079.4984967045398,1011.2268418263852,912.4748824257425,2.295806301219091,2.0305478740491965,1.8700951456954371,2.404924766997864,2.1103504875832026,1.7183010213311425,4.114938242675811e-05,0.000684843480823103,2.027719601142561,0.9999947032922426,0.0014346714312265774,0.002879040176850754,0.0004962187056527408,0.0023488094301119173,0.02001788789415618,0.8151172415395096,0.08682756223243594,0.16922510646253572,0.02807135094672069
35,0.07000000000000005,0.04077692135960707,0.28033557793290237,10.174873942267268,0.015381869758079633,0.024850186616443507,0.005958311850778878,0.04077692393544702,0.28033557863917236,10.174873938081625,0.015381874146226049,0.02485018316997553,0.005958311301492547,0.0265859112398992,0.2714371876224686,10.181562757532177,0.014221635491951684,0.024939604787490605,0.007042466865313013,2.5758399510578123e-09,7.06269986938679e-10,-4.185643831533525e-09,4.388146415679195e-09,-3.446467975593004e-09,-5.492863308295681e-10,2.296188023809268,2.0481830955293843,1.8485253900489063,2.4137552997713105,2.117112011202613,1.69746372709977,1054.8118937978236,996.2209789973203,946.4202072954449,1081.478561212808,1012.8455222823234,906.9253593073215,1054.7322175633362,992.2277308182405,951.5337443519741,1079.641279645377,1011.3418948406273,912.0787563412787,2.295841147353334,2.0317961463546657,1.8685546309488152,2.405560997508581,2.110830727994456,1.716809438115446,4.604792881677403e-05,0.0007254468057239091,2.0293737921071093,0.999994049223224,0.0015228978194116677,0.0030507470899478976,0.0005246356493617994,0.002551527662470326,0.020585005416112218,0.8390735136651012,0.08963571941802975,0.17418432097278788,0.028776825828015745
